Time,Speed,Occu,Label
39300,58.2845998,3,?
39340,55.92339,3.5,?
39360,52.195164,2.5,?
39380,58.20175033,7,?
39400,59.23736867,11,?
39420,60.272987,6,?
39440,53.437906,1,?
39460,53.437906,1,?
39480,71.7683505,1.5,?
39500,62.34422367,3.5,?
39520,60.894358,1.5,?
39540,64.622584,6,?
39560,52.195164,4,?
39580,61.2050435,2.5,?
39600,60.272987,0.5,?
39640,58.408874,1.5,?
39660,58.61599767,2.5,?
39680,57.166132,4.5,?
39700,52.816535,0.5,?
39720,63.0691565,3,?
39740,47.63844333,2,?
39760,57.166132,1,?
39780,61.36038625,2,?
39800,52.195164,2,?
39820,58.91726845,9,?
39840,61.515729,1.5,?
39860,62.1371,0.5,?
39880,58.20175033,5.5,?
39900,64.001213,5,?
39920,65.865326,3,?
39940,49.088309,4,?
39960,64.001213,1,?
39980,63.379842,2.5,?
40020,55.92339,2.5,?
40040,56.544761,0.5,?
40060,55.6127045,2.5,?
40080,64.001213,2.5,?
40100,59.651616,1,?
40120,54.059277,5,?
40140,59.18558775,2.5,?
40160,58.32010671,7,?
40180,62.758471,3.5,?
40200,52.195164,3,?
40220,59.651616,1,?
40240,59.651616,6,?
40260,57.787503,1.5,?
40280,65.243955,0.5,?
40300,65.865326,0.5,?
40320,65.865326,1.5,?
40340,65.45107867,3,?
40360,59.030245,2,?
40380,62.1371,0.5,?
40400,57.166132,2,?
40420,62.1371,3,?
40440,70.5256085,4,?
40460,63.6905275,8,?
40480,62.1371,0.5,?
40500,59.651616,2.5,?
40540,62.758471,3.5,?
40560,53.7485915,3.5,?
40580,66.486697,0.5,?
40600,63.0691565,6.5,?
40620,59.030245,2.5,?
40640,55.92339,1.5,?
40660,57.99462667,2,?
40680,50.331051,4.5,?
40720,63.379842,1,?
40740,62.758471,4.5,?
40760,63.0691565,2,?
40780,52.195164,2,?
40800,46.602825,1.5,?
40820,55.6748416,6.5,?
40840,64.001213,0.5,?
40880,68.35081,0.5,?
40900,56.46708963,6.5,?
40920,60.894358,0.5,?
40940,64.001213,0.5,?
40960,64.9332695,3,?
40980,66.07244967,4,?
41000,69.3450036,4,?
41020,62.758471,4.5,?
41060,59.9623015,3.5,?
41080,57.39208509,9.5,?
41100,55.92339,1.5,?
41120,58.408874,0.5,?
41140,61.30860533,1.5,?
41160,60.894358,4.5,?
41180,57.32147475,3.5,?
41200,57.4768175,4,?
41220,53.02365867,6,?
41240,54.680648,1,?
41260,58.408874,0.5,?
41280,61.36038625,5.5,?
41300,61.515729,1,?
41320,63.2555678,2.5,?
41340,66.486697,1,?
41360,60.73901525,7,?
41380,55.302019,2.5,?
41400,64.3118985,1,?
41420,64.82970767,6,?
41440,64.15655575,3,?
41460,59.651616,5,?
41480,54.680648,3.5,?
41500,48.05269067,1.5,?
41520,62.758471,4,?
41540,70.68095125,2,?
41560,63.79408933,3,?
41600,61.515729,1,?
41620,63.379842,0.5,?
41640,55.92339,1.5,?
41660,57.4768175,8.5,?
41680,59.3409305,5.5,?
41700,64.8711324,4.5,?
41720,59.030245,2.5,?
41740,57.787503,1,?
41760,60.11764425,2,?
41780,54.059277,4,?
41820,55.302019,4,?
41840,60.272987,2,?
41860,55.92339,2,?
41880,59.030245,1,?
41900,43.1852845,4.5,?
41920,56.8554465,1.5,?
41960,56.13051367,1.5,?
41980,53.1272205,5,?
42000,53.1272205,5,?
42020,52.816535,1,?
42040,59.1545192,4,?
42060,70.7120198,2.5,?
42080,62.758471,0.5,?
42100,63.379842,0.5,?
42120,63.379842,0.5,?
42140,58.52185055,6.5,?
42160,64.46724125,3.5,?
42180,63.379842,0.5,?
42240,55.92339,3,?
42260,58.408874,1.5,?
42280,57.787503,0.5,?
42300,51.573793,1.5,?
42320,61.2050435,5,?
42340,55.92339,2.5,?
42360,55.92339,2.5,?
42380,60.5836725,1,?
42400,59.85873967,3,?
42420,59.85873967,3,?
42440,58.56421675,2,?
42460,53.437906,0.5,?
42480,52.97187775,6,?
42500,62.8827452,4,?
42520,58.7195595,5,?
42540,58.7195595,5,?
42560,52.195164,2.5,?
42580,63.379842,3,?
42600,61.33819443,4,?
42620,66.486697,0.5,?
42640,54.26640067,4,?
42660,52.816535,3,?
42680,52.816535,3,?
42700,57.166132,1,?
42720,57.166132,1,?
42740,56.8554465,2.5,?
42760,55.92339,0.5,?
42780,58.408874,0.5,?
42800,56.544761,5,?
42820,65.865326,4,?
42840,65.865326,4,?
42860,64.001213,1.5,?
42880,62.91381375,4.5,?
42900,62.96559467,8,?
42920,61.515729,0.5,?
42960,61.515729,0.5,?
42980,68.972181,1.5,?
43000,68.972181,1.5,?
43020,60.272987,0.5,?
43040,53.7485915,1,?
43060,56.45599371,9,?
43080,60.894358,1.5,?
43140,52.816535,1.5,?
43160,52.195164,0.5,?
43180,52.195164,0.5,?
43200,52.195164,0.5,?
43220,59.9623015,1,?
43240,64.001213,2.5,?
43280,62.758471,5,?
43300,61.7642774,3,?
43320,59.651616,4,?
43340,59.49627325,4,?
43360,53.57598844,8,?
43380,63.20230743,3.5,?
43420,64.622584,5.5,?
43440,58.7195595,3,?
43460,62.1371,9,?
43480,60.894358,1,?
43500,61.36038625,4,?
43520,62.1371,3.5,?
43540,60.48011067,3,?
43560,56.544761,1,?
43580,57.166132,2,?
43620,53.0650834,5.5,?
43640,49.088309,4.5,?
43660,55.92339,8,?
43680,55.45736175,2,?
43700,56.544761,1,?
43720,61.515729,1,?
43740,63.379842,1,?
43760,62.758471,2,?
43780,61.515729,1.5,?
43800,64.001213,2,?
43820,59.9623015,2.5,?
43840,64.20833667,1.5,?
43860,64.001213,3.5,?
43880,64.001213,3.5,?
43900,67.108068,3,?
43920,65.865326,1,?
43940,62.55134733,1.5,?
43960,56.544761,1.5,?
43980,60.06586333,3.5,?
44000,53.437906,0.5,?
44020,55.302019,1.5,?
44040,60.272987,2.5,?
44060,55.71626633,5,?
44080,61.67107175,3,?
44100,69.593552,0.5,?
44120,56.544761,0.5,?
44140,60.894358,0.5,?
44160,55.302019,4,?
44180,60.894358,1.5,?
44200,67.31519167,1.5,?
44220,61.72285267,4.5,?
44240,59.651616,5.5,?
44260,60.894358,1.5,?
44280,55.302019,3.5,?
44300,65.6167776,5,?
44320,61.0186322,4.5,?
44340,65.865326,1,?
44360,67.729439,2,?
44380,64.001213,0.5,?
44400,52.816535,0.5,?
44420,60.6458096,7.5,?
44440,61.30860533,2,?
44460,53.437906,2,?
44480,62.758471,1,?
44500,56.544761,2,?
44520,55.92339,3.5,?
44540,55.92339,0.5,?
44560,65.865326,1.5,?
44580,54.059277,2,?
44600,60.272987,8,?
44620,56.46708963,6,?
44640,54.059277,1.5,?
44660,58.56421675,3.5,?
44700,60.42832975,5,?
44720,50.68612014,6.5,?
44740,61.78203086,5,?
44760,55.92339,2.5,?
44780,55.302019,5,?
44800,62.758471,3.5,?
44820,59.85873967,1.5,?
44840,56.544761,3,?
44860,64.001213,0.5,?
44880,45.20474025,4,?
44900,70.214923,3.5,?
44920,62.4477855,11.5,?
44940,56.1719384,4.5,?
44960,56.07873275,6.5,?
44980,52.195164,5.5,?
45000,60.894358,7,?
45020,60.894358,7,?
45040,59.030245,2,?
45060,63.17271833,7.5,?
45080,63.17271833,7.5,?
45100,55.92339,1.5,?
45140,57.787503,2,?
45160,57.787503,2,?
45180,55.71626633,7,?
45200,58.408874,6,?
45220,60.894358,4,?
45260,53.437906,4.5,?
45280,59.030245,1,?
45300,59.030245,1,?
45320,57.787503,2,?
45340,60.272987,2.5,?
45360,63.379842,2.5,?
45380,65.42148957,6.5,?
45420,56.6690352,3,?
45440,58.32010671,4,?
45460,59.651616,0.5,?
45480,62.3856484,4,?
45520,50.952422,1,?
45540,61.90408588,6,?
45560,59.651616,3,?
45580,56.544761,6,?
45600,62.1371,3,?
45620,68.14368633,1.5,?
45640,62.758471,2,?
45680,61.515729,2,?
45700,64.20833667,3,?
45720,64.20833667,3,?
45740,55.92339,0.5,?
45760,61.515729,6.5,?
45780,61.515729,6.5,?
45800,66.486697,0.5,?
45820,62.4477855,2,?
45840,52.195164,3,?
45860,61.8264145,1,?
45880,54.9913335,2,?
45900,60.894358,2.5,?
45920,60.894358,2.5,?
45940,69.17930467,1.5,?
45960,57.166132,1,?
45980,61.515729,1,?
46000,54.3699625,3.5,?
46020,60.68723433,2,?
46040,60.68723433,2,?
46080,52.816535,1.5,?
46100,52.816535,1.5,?
46120,58.56421675,3.5,?
46140,64.622584,1,?
46160,52.816535,1.5,?
46180,52.816535,1.5,?
46220,55.21325171,4,?
46240,55.21325171,4,?
46260,64.9332695,1,?
46280,56.544761,2.5,?
46300,56.544761,2.5,?
46320,57.4146804,4.5,?
46340,57.4146804,4.5,?
46360,56.33763733,2.5,?
46380,54.680648,3.5,?
46400,52.816535,0.5,?
46420,52.816535,0.5,?
46440,56.544761,1.5,?
46460,59.651616,2,?
46480,59.651616,0.5,?
46500,44.117341,2,?
46520,42.6260506,13,?
46540,58.408874,2.5,?
46560,57.166132,5.5,?
46580,54.680648,4.5,?
46600,54.680648,4.5,?
46620,60.894358,3,?
46640,66.07244967,1.5,?
46660,51.573793,2.5,?
46680,61.10148167,1.5,?
46700,62.758471,1,?
46720,65.865326,0.5,?
46740,60.894358,2.5,?
46760,64.001213,1.5,?
46780,64.001213,1.5,?
46800,55.302019,5.5,?
46820,54.47352433,2.5,?
46840,52.5679866,8,?
46860,55.71626633,4.5,?
46880,54.44763388,6,?
46900,55.0534706,2.5,?
46920,61.67107175,8,?
46960,58.408874,2,?
46980,46.602825,2,?
47000,54.680648,2.5,?
47020,62.758471,2.5,?
47040,63.379842,4,?
47060,51.573793,1,?
47080,61.515729,2,?
47120,48.3426638,3.5,?
47140,51.46081645,11.5,?
47160,54.21461975,4,?
47180,60.894358,2,?
47220,65.03683133,2,?
47240,57.166132,0.5,?
47260,58.56421675,2,?
47280,60.272987,0.5,?
47300,59.651616,4,?
47320,62.758471,0.5,?
47340,45.02115336,9,?
47360,50.6417365,12,?
47380,53.437906,2.5,?
47400,55.92339,0.5,?
47420,56.2340755,2,?
47440,54.94694986,5.5,?
47460,59.44449233,1.5,?
47480,63.379842,3,?
47520,55.302019,0.5,?
47560,57.787503,0.5,?
47580,68.35081,0.5,?
47620,61.8264145,4,?
47640,54.83599075,3.5,?
47660,60.5836725,1,?
47680,54.059277,2.5,?
47700,61.07189257,5,?
47720,55.5505674,4.5,?
47740,66.27957333,3,?
47760,59.030245,7,?
47780,52.195164,2,?
47800,54.059277,3.5,?
47820,54.680648,2.5,?
47840,63.6283904,5,?
47860,64.622584,2.5,?
47880,56.544761,1.5,?
47900,55.302019,0.5,?
47920,59.651616,0.5,?
47940,55.92339,1.5,?
47960,53.1272205,4.5,?
47980,61.10148167,1.5,?
48000,56.544761,2.5,?
48020,56.544761,3,?
48060,61.515729,3,?
48080,51.573793,6,?
48100,47.224196,5,?
48160,52.816535,0.5,?
48180,57.32147475,2,?
48200,60.6458096,3,?
48220,58.0981885,5.5,?
48240,63.379842,0.5,?
48260,52.55023314,8.5,?
48280,54.680648,1,?
48300,60.98312529,5.5,?
48340,54.680648,3,?
48360,58.6574224,9,?
48380,63.6283904,5.5,?
48400,65.243955,4,?
48420,69.593552,0.5,?
48440,60.00668514,4,?
48460,57.166132,1.5,?
48480,58.408874,4,?
48520,54.680648,9,?
48540,52.816535,5.5,?
48560,55.53503313,5,?
48580,58.408874,1,?
48600,58.20175033,3.5,?
48620,62.4477855,4,?
48640,63.58696567,5.5,?
48660,62.66970371,6.5,?
48680,50.952422,0.5,?
48700,53.90393425,3,?
48720,59.9001644,4,?
48740,63.379842,2.5,?
48760,63.379842,1.5,?
48780,69.593552,2.5,?
48800,65.243955,8,?
48820,63.5041162,5,?
48840,55.302019,1,?
48860,56.544761,1.5,?
48880,63.379842,1.5,?
48900,55.302019,0.5,?
48920,58.82312133,1.5,?
48940,59.030245,3,?
48960,59.030245,3,?
48980,73.0110925,2.5,?
49000,65.5546405,5.5,?
49020,55.92339,7.5,?
49040,40.21965018,9,?
49060,50.331051,3,?
49080,53.9350028,3,?
49120,59.651616,3,?
49140,65.865326,1,?
49160,57.166132,3,?
49180,54.680648,0.5,?
49200,60.42832975,4,?
49220,59.030245,4,?
49240,60.894358,0.5,?
49260,62.758471,1.5,?
49280,65.06642043,8,?
49300,62.34422367,2.5,?
49320,68.35081,2,?
49340,70.214923,1,?
49360,54.059277,0.5,?
49380,56.13051367,3.5,?
49400,64.001213,5,?
49420,62.1371,0.5,?
49440,64.001213,0.5,?
49460,58.408874,1.5,?
49480,57.37325567,3.5,?
49500,58.408874,2,?
49520,64.001213,1.5,?
49540,56.9175836,9,?
49560,55.71626633,2,?
49580,57.166132,1.5,?
49600,70.214923,2.5,?
49620,58.408874,2.5,?
49640,64.001213,1,?
49660,55.92339,6.5,?
49700,66.486697,0.5,?
49720,64.622584,2.5,?
49740,64.622584,2.5,?
49780,57.99462667,3.5,?
49800,59.9623015,2.5,?
49820,58.408874,6.5,?
49840,53.437906,7.5,?
49860,53.437906,7.5,?
49880,60.68723433,1.5,?
49900,57.787503,1,?
49920,57.32147475,2,?
49940,54.059277,0.5,?
49960,54.059277,0.5,?
49980,60.894358,1,?
50000,67.729439,1,?
50020,56.544761,3,?
50040,54.680648,2,?
50060,51.573793,0.5,?
50080,64.3118985,1,?
50100,62.4477855,2.5,?
50120,53.02365867,7.5,?
50140,57.6632288,5.5,?
50180,58.408874,3.5,?
50200,57.787503,0.5,?
50220,57.787503,0.5,?
50240,52.195164,5.5,?
50260,52.195164,5.5,?
50280,59.030245,0.5,?
50300,59.030245,0.5,?
50320,59.85873967,1.5,?
50340,45.360083,12,?
50360,50.952422,0.5,?
50380,55.302019,2.5,?
50400,54.3699625,3,?
50420,67.729439,2,?
50460,65.243955,5,?
50480,63.22449925,5.5,?
50500,71.457665,0.5,?
50520,57.787503,0.5,?
50540,67.729439,1,?
50560,62.1371,0.5,?
50580,62.1371,5,?
50600,58.408874,0.5,?
50620,55.45736175,3,?
50640,63.0691565,1,?
50660,46.602825,4.5,?
50680,54.9291964,6.5,?
50700,58.408874,4.5,?
50720,58.82312133,7,?
50740,56.544761,2,?
50760,60.272987,3.5,?
50780,63.0691565,2.5,?
50800,58.82312133,3.5,?
50820,50.952422,2.5,?
50840,47.224196,4,?
50860,56.544761,1,?
50880,52.816535,4,?
50900,61.2050435,7,?
50920,59.030245,3,?
50960,53.437906,0.5,?
50980,67.729439,0.5,?
51000,61.04970075,5.5,?
51020,59.030245,1,?
51040,54.680648,2.5,?
51080,62.758471,0.5,?
51140,32.932663,1.5,?
51160,24.233469,11,?
51180,29.825808,12.5,?
51200,51.3252446,5,?
51220,47.4727444,13,?
51240,46.4785508,4,?
51260,56.544761,3,?
51280,63.379842,4.5,?
51300,56.2340755,3.5,?
51320,54.680648,1,?
51340,52.816535,1.5,?
51360,64.001213,0.5,?
51380,49.088309,2,?
51400,69.593552,0.5,?
51420,55.5505674,5,?
51440,55.75392518,8,?
51460,54.680648,3,?
51480,57.787503,3,?
51500,59.651616,3,?
51520,56.544761,3,?
51540,51.2631075,3.5,?
51560,46.39570133,4,?
51600,59.651616,3,?
51620,62.1371,0.5,?
51660,68.972181,2,?
51680,59.030245,0.5,?
51700,61.2050435,5,?
51720,61.515729,2.5,?
51740,63.379842,3,?
51760,64.622584,5,?
51780,60.272987,2.5,?
51800,69.593552,1.5,?
51820,67.4187535,1,?
51840,61.8264145,4.5,?
51860,70.836294,0.5,?
51880,53.437906,6,?
51900,66.486697,1.5,?
51920,57.166132,2.5,?
51940,51.573793,7.5,?
51960,50.331051,2.5,?
52000,61.515729,5,?
52020,60.894358,4,?
52040,71.457665,0.5,?
52060,60.894358,3,?
52080,64.20833667,3,?
52100,56.544761,0.5,?
52120,65.243955,1,?
52160,61.515729,0.5,?
52180,61.04970075,4,?
52200,70.836294,0.5,?
52220,52.816535,5,?
52240,56.13051367,4.5,?
52260,58.408874,1,?
52280,51.573793,0.5,?
52320,62.4477855,2,?
52340,54.680648,3,?
52360,63.17271833,1.5,?
52380,59.030245,5,?
52400,58.0981885,2.5,?
52420,55.302019,6.5,?
52440,55.302019,2.5,?
52460,57.166132,8,?
52480,54.680648,3,?
52500,54.680648,3,?
52520,58.408874,1,?
52540,58.408874,1,?
52560,57.787503,4.5,?
52600,52.195164,0.5,?
52620,52.195164,0.5,?
52640,67.108068,0.5,?
52660,52.195164,6,?
52680,58.408874,3.5,?
52700,50.0203655,2.5,?
52720,56.544761,3.5,?
52740,61.8264145,1,?
52760,56.8554465,6.5,?
52780,57.4768175,5,?
52800,61.2050435,2,?
52820,60.272987,2,?
52840,57.166132,1,?
52860,57.166132,1,?
52880,64.001213,2,?
52940,75.807262,0.5,?
52960,65.68779143,5,?
52980,52.195164,4.5,?
53000,52.195164,3,?
53020,52.195164,3,?
53040,60.6458096,3,?
53080,65.243955,1,?
53100,58.20175033,3.5,?
53120,58.20175033,3.5,?
53140,49.088309,0.5,?
53160,65.03683133,1.5,?
53180,65.03683133,1.5,?
53200,53.85215333,3,?
53220,46.15898857,7,?
53240,50.4553252,5.5,?
53260,48.36337617,9.5,?
53280,45.59309713,9,?
53300,42.253228,3.5,?
53320,53.437906,0.5,?
53340,48.1562525,3.5,?
53400,57.166132,1,?
53420,56.544761,2,?
53440,56.544761,2,?
53460,55.302019,2,?
53480,55.45736175,6,?
53500,55.45736175,6,?
53520,59.651616,1,?
53540,59.651616,1,?
53560,61.515729,1,?
53580,56.8554465,1,?
53600,56.8554465,1,?
53620,54.059277,0.5,?
53640,60.48011067,1.5,?
53660,65.865326,0.5,?
53680,54.88777167,2,?
53700,48.7154864,5,?
53720,48.7154864,5,?
53760,49.088309,0.5,?
53780,49.088309,0.5,?
53800,63.379842,3,?
53820,49.70968,2.5,?
53840,44.117341,5,?
53860,58.408874,2,?
53880,55.6127045,1.5,?
53900,35.6666954,13,?
53920,34.796776,5,?
53940,52.03982125,5,?
53960,47.845567,6.5,?
53980,49.70968,2.5,?
54000,52.40228767,5,?
54020,61.515729,2,?
54060,57.787503,1,?
54080,60.48011067,2,?
54100,54.059277,5,?
54120,62.1371,9.5,?
54140,49.8339542,3.5,?
54160,54.3699625,4,?
54180,52.29075954,14,?
54200,51.2009704,4,?
54220,41.631857,2.5,?
54240,61.7642774,4,?
54260,55.302019,3.5,?
54280,53.437906,0.5,?
54300,59.030245,2.5,?
54320,58.408874,2,?
54340,54.3078254,4.5,?
54360,56.07873275,6.5,?
54380,52.5058495,1,?
54400,54.059277,5,?
54440,61.515729,2,?
54460,60.894358,3,?
54480,52.816535,2.5,?
54500,60.272987,6,?
54520,54.059277,5,?
54540,52.195164,1.5,?
54560,59.1545192,5,?
54580,64.001213,1.5,?
54600,62.758471,2,?
54620,59.030245,2,?
54640,62.6341968,2.5,?
54660,59.651616,0.5,?
54680,65.865326,1,?
54700,52.195164,2,?
54720,52.60941133,3,?
54740,51.573793,0.5,?
54760,59.9623015,6,?
54780,61.33819443,6.5,?
54800,63.0691565,2.5,?
54820,70.214923,1,?
54840,65.03683133,1.5,?
54860,68.35081,3,?
54880,61.515729,1.5,?
54900,60.894358,2.5,?
54920,55.5505674,7.5,?
54940,63.58696567,1.5,?
54960,56.7933094,2,?
54980,54.680648,2.5,?
55000,65.865326,2.5,?
55040,53.437906,0.5,?
55060,61.515729,3,?
55080,64.001213,1.5,?
55100,65.865326,5,?
55120,59.44449233,1.5,?
55140,59.651616,0.5,?
55160,61.10148167,3.5,?
55180,67.729439,0.5,?
55200,65.03683133,1.5,?
55220,61.515729,0.5,?
55240,63.379842,2,?
55260,58.9059708,3,?
55280,58.408874,2,?
55300,67.52231533,1.5,?
55320,64.622584,3,?
55340,62.22586729,9.5,?
55360,59.651616,4.5,?
55380,50.952422,3,?
55400,64.41546033,5,?
55420,58.408874,1.5,?
55440,55.6127045,4,?
55460,55.6127045,4,?
55480,60.272987,0.5,?
55500,52.195164,7,?
55520,58.1603256,5,?
55540,64.15655575,2,?
55560,58.56421675,6,?
55580,62.96559467,3.5,?
55600,59.85873967,3,?
55620,64.001213,3.5,?
55640,62.34422367,3,?
55660,62.34422367,3,?
55680,61.10148167,4.5,?
55700,60.272987,5,?
55720,69.593552,0.5,?
55740,69.593552,0.5,?
55760,61.23956411,9.5,?
55780,55.302019,1.5,?
55800,63.379842,1,?
55820,62.3856484,5,?
55840,64.622584,2,?
55860,67.4187535,2,?
55880,67.4187535,2,?
55900,62.1371,1,?
55920,62.60312825,3,?
55940,68.35081,0.5,?
55960,68.35081,0.5,?
55980,59.651616,1.5,?
56040,68.972181,2,?
56060,59.80695875,4.5,?
56080,59.80695875,4.5,?
56100,62.758471,5.5,?
56120,62.758471,5.5,?
56140,64.41546033,1.5,?
56160,59.651616,3.5,?
56180,59.651616,3.5,?
56200,51.573793,4,?
56220,61.36038625,3.5,?
56240,61.36038625,3.5,?
56260,59.651616,2.5,?
56280,59.651616,2.5,?
56300,57.787503,0.5,?
56320,64.9332695,1,?
56340,55.302019,2,?
56360,61.92997633,1.5,?
56380,62.0128258,2.5,?
56400,62.96559467,3.5,?
56420,62.96559467,3.5,?
56440,53.98160563,4.5,?
56460,62.1371,2.5,?
56480,58.408874,3,?
56500,62.96559467,6,?
56520,62.96559467,6,?
56540,57.166132,2,?
56560,57.166132,2,?
56620,57.4146804,2.5,?
56640,57.166132,1,?
56660,60.272987,0.5,?
56680,60.11764425,3.5,?
56700,55.92339,2,?
56720,55.92339,2,?
56740,64.001213,1,?
56760,64.001213,1,?
56780,59.44449233,6.5,?
56800,55.6748416,4.5,?
56820,67.729439,0.5,?
56840,56.544761,2,?
56860,62.1371,2.5,?
56880,68.0401245,2,?
56900,60.272987,0.5,?
56920,60.272987,0.5,?
56940,55.92339,1.5,?
56960,61.72285267,3,?
56980,66.486697,2,?
57000,62.758471,0.5,?
57020,62.758471,0.5,?
57040,62.1371,1,?
57060,52.816535,0.5,?
57100,48.82200714,8.5,?
57120,57.787503,0.5,?
57140,57.787503,0.5,?
57160,63.79408933,3,?
57180,65.865326,1,?
57200,64.001213,0.5,?
57220,60.68723433,2.5,?
57240,55.6127045,2.5,?
57260,55.6127045,2.5,?
57280,57.166132,2,?
57300,57.166132,2,?
57320,59.030245,3.5,?
57340,57.4146804,6,?
57360,54.059277,5.5,?
57380,54.059277,5.5,?
57400,58.408874,2.5,?
57420,53.437906,0.5,?
57440,54.059277,0.5,?
57460,63.379842,1,?
57480,64.001213,0.5,?
57500,70.836294,0.5,?
57520,64.622584,0.5,?
57540,60.7700838,3,?
57560,55.6127045,1,?
57580,52.195164,7,?
57600,45.0493975,6.5,?
57620,62.758471,0.5,?
57640,50.952422,2.5,?
57660,49.91680367,3.5,?
57680,50.331051,1,?
57700,55.302019,0.5,?
57720,53.437906,4,?
57740,62.34422367,3.5,?
57780,56.544761,3,?
57800,56.13051367,5,?
57820,58.408874,0.5,?
57860,57.166132,2.5,?
57880,52.9408092,3,?
57900,58.408874,0.5,?
57920,59.80695875,5.5,?
57940,57.787503,2.5,?
57960,54.8049222,2.5,?
57980,68.35081,1.5,?
58000,69.593552,2.5,?
58020,60.42832975,2.5,?
58040,56.544761,3.5,?
58060,50.331051,2,?
58080,63.0691565,1.5,?
58100,55.302019,0.5,?
58120,59.030245,3.5,?
58140,62.1371,1,?
58160,53.437906,5,?
58180,55.92339,3.5,?
58200,61.515729,4.5,?
58220,58.2845998,2.5,?
58240,63.6905275,2,?
58260,60.894358,3,?
58280,57.0418578,6,?
58300,59.651616,3.5,?
58320,53.7485915,3.5,?
58340,60.7700838,4.5,?
58360,56.8554465,2,?
58400,58.408874,1.5,?
58420,58.7195595,1,?
58440,62.1371,4,?
58480,65.243955,3.5,?
58520,55.302019,5.5,?
58540,65.65820233,3,?
58560,63.2555678,7,?
58580,65.243955,4.5,?
58600,64.001213,1.5,?
58620,67.729439,1.5,?
58640,60.894358,2.5,?
58660,66.486697,2.5,?
58680,55.92339,0.5,?
58700,70.214923,0.5,?
58720,61.8264145,1,?
58740,60.06586333,1.5,?
58760,62.31463457,5,?
58780,56.38941825,2.5,?
58800,62.758471,0.5,?
58820,59.9623015,1,?
58840,60.5836725,3.5,?
58860,52.195164,6.5,?
58880,56.2340755,5,?
58900,58.408874,1.5,?
58920,70.214923,2,?
58940,75.807262,0.5,?
58980,49.5854058,4,?
59000,64.001213,3,?
59060,58.56421675,3.5,?
59080,60.272987,3,?
59100,58.408874,2.5,?
59140,58.408874,3,?
59160,51.2631075,7.5,?
59180,52.816535,6,?
59200,59.651616,2,?
59220,68.6614955,2,?
59240,70.836294,1.5,?
59260,60.894358,2.5,?
59300,57.787503,0.5,?
59320,62.758471,1.5,?
59340,56.544761,4.5,?
59360,56.8554465,1,?
59380,68.972181,1,?
59400,56.95900833,5,?
59420,55.302019,1.5,?
59460,59.651616,4,?
59480,62.758471,1,?
59500,58.85271043,7,?
59520,63.7526646,4,?
59540,67.729439,0.5,?
59560,60.06586333,2.5,?
59580,65.243955,2,?
59600,71.457665,0.5,?
59620,56.544761,0.5,?
59640,59.23736867,8.5,?
59660,58.2845998,4.5,?
59700,62.758471,4,?
59720,53.28256325,4,?
59740,56.38941825,3.5,?
59760,55.6127045,4.5,?
59780,57.63216025,4.5,?
59800,60.894358,2,?
59820,62.758471,2.5,?
59840,54.680648,0.5,?
59860,48.466938,7,?
59880,54.059277,2.5,?
59900,62.758471,2,?
59920,63.0691565,2.5,?
59940,67.108068,1,?
59960,54.059277,2,?
59980,65.243955,0.5,?
60000,64.3118985,1,?
60040,56.2340755,5,?
60080,60.272987,1,?
60120,50.952422,4,?
60140,59.030245,2.5,?
60180,57.166132,3.5,?
60200,62.1371,0.5,?
60220,55.302019,2.5,?
60240,62.1371,0.5,?
60260,52.816535,0.5,?
60300,54.059277,1.5,?
60320,59.651616,0.5,?
60340,53.437906,2.5,?
60360,54.680648,1,?
60380,58.0981885,3.5,?
60400,52.195164,2.5,?
60420,61.515729,0.5,?
60440,56.544761,3,?
60460,63.379842,2,?
60480,45.360083,2,?
60500,60.272987,1,?
60520,50.952422,0.5,?
60540,62.1371,4,?
60560,58.408874,2.5,?
60580,54.059277,4,?
60600,37.74828825,13.5,?
60620,37.74828825,13.5,?
60660,51.573793,0.5,?
60720,51.573793,3.5,?
60760,50.331051,0.5,?
60780,44.58336925,15.5,?
60800,44.58336925,15.5,?
60820,67.729439,0.5,?
60840,67.729439,0.5,?
60860,55.76804725,4,?
60880,62.1371,0.5,?
60900,60.272987,0.5,?
60920,57.166132,4.5,?
60940,40.389115,4.5,?
60960,50.331051,1.5,?
60980,52.816535,0.5,?
61000,47.845567,1.5,?
61020,47.224196,1,?
61040,48.466938,3,?
61080,55.302019,4,?
61100,51.3252446,4,?
61120,53.23078233,2,?
61140,57.166132,2,?
61160,58.408874,3,?
61180,58.408874,3,?
61220,68.35081,0.5,?
61240,67.729439,1,?
61260,50.952422,1,?
61300,60.272987,1,?
61320,50.331051,1.5,?
61340,49.29543267,2,?
61360,46.9135105,11.5,?
61380,42.46035167,6.5,?
61400,54.059277,7,?
61420,50.12392733,4,?
61440,49.088309,0.5,?
61460,50.952422,2,?
61480,62.1371,1,?
61500,55.302019,0.5,?
61520,49.088309,3,?
61540,49.088309,3.5,?
61560,55.92339,5,?
61580,60.272987,2.5,?
61600,57.166132,2.5,?
61620,58.408874,1,?
61640,55.92339,4.5,?
61680,56.2340755,1,?
61700,54.3699625,2.5,?
61720,62.60312825,4,?
61740,60.894358,0.5,?
61760,62.1371,1,?
61780,61.515729,1.5,?
61800,59.651616,3,?
61820,54.3699625,2,?
61840,55.71626633,1.5,?
61880,53.7485915,4.5,?
61960,53.64502967,4,?
61980,62.758471,0.5,?
62000,53.1272205,6,?
